,fine_tune_train_cost,fine_tune_val_cost
784,2284350.25,3724104.25
785,3401618.75,3724104.25
786,2807814.5,3724104.25
787,2468311.0,3724104.25
788,2338463.5,3724104.25
789,2456225.75,3724104.25
790,2157389.75,3724104.25
791,2090743.0,3724104.25
792,2058709.875,3724104.25
793,2026998.75,3724104.25
794,1997442.875,3724104.25
795,1968737.625,3724104.25
796,1939887.125,3724104.25
797,1911145.875,3724104.25
798,1883063.125,3724104.25
799,1854876.625,3724104.25
800,1826218.625,1855910.75
801,1799356.625,121611952.0
802,123631320.0,121611952.0
803,18377732.0,121611952.0
804,6108319.0,121611952.0
805,5248742.0,121611952.0
806,3787803.75,121611952.0
807,3368293.75,121611952.0
808,3094051.5,121611952.0
809,2831351.0,121611952.0
810,2612946.0,121611952.0
811,2411585.0,121611952.0
812,2228156.75,121611952.0
813,2063531.625,121611952.0
814,1914638.625,121611952.0
815,1778667.625,1705531.875
816,1646175.875,1569867.25
817,1526862.625,1458782.25
818,1420570.125,1371861.375
819,1326809.25,1299267.875
820,1255323.25,1241861.125
821,1201796.875,1226634.75
822,1181295.5,1218359.625
823,1176654.375,1215054.25
824,1173091.875,1198125.375
825,1169903.5,1218165.5
826,1166427.375,1212368.5
827,1163437.875,1219571.25
828,1161353.625,1196995.0
829,1159403.875,1201935.375
830,1157582.875,1211937.625
831,1155801.875,1191251.625
832,1154324.875,1197534.0
833,1152850.75,1190135.875
834,1151150.0,1190890.75
835,1149946.25,1180943.0
836,1148514.875,1200545.5
837,1147285.5,1193977.25
838,1146269.875,1194981.375
839,1144812.0,1189222.5
840,1143616.625,1200918.75
841,1142663.5,1175834.875
842,1141710.375,1175079.5
843,1140992.75,1181992.375
844,1140280.625,1183153.5
845,1139804.375,1198162.375
846,1139169.125,1169737.125
847,1138590.375,1181310.125
848,1138010.375,1186610.25
849,1137327.75,1183943.125
850,1136890.5,1180905.5
851,1136412.875,3349053.25
852,3282258.75,3349053.25
853,353768896.0,3349053.25
854,30278080.0,3349053.25
855,24815464.0,3349053.25
856,20675624.0,3349053.25
857,45589128.0,3349053.25
858,24777180.0,3349053.25
859,22753522.0,3349053.25
860,21105160.0,3349053.25
861,19594150.0,3349053.25
862,18165984.0,3349053.25
863,16816646.0,3349053.25
864,15534130.0,3349053.25
865,14275722.0,3349053.25
866,13027388.0,3349053.25
867,11780036.0,3349053.25
868,10499588.0,3349053.25
869,9165566.0,3349053.25
870,7794371.0,3349053.25
871,6415010.0,3349053.25
872,5063062.5,3349053.25
873,4201110.0,3349053.25
874,3973612.5,3349053.25
875,3769835.25,3349053.25
876,3587351.25,3349053.25
877,3435331.25,3349053.25
878,3303801.25,3349053.25
879,3166409.25,3349053.25
880,3039432.25,3349053.25
881,2874112.5,3349053.25
882,2669136.0,3349053.25
883,2699696.5,3349053.25
884,2684559.25,3349053.25
885,3610054.75,3349053.25
886,3358895.75,3349053.25
887,2346207.25,3349053.25
888,2179238.75,3349053.25
889,2055162.125,3349053.25
890,2327528.25,3349053.25
891,3878866.25,3349053.25
892,8028949.5,3349053.25
893,6811589.5,3349053.25
894,5584713.0,3349053.25
895,4379717.5,3349053.25
896,3406608.75,3349053.25
897,2906405.75,3349053.25
898,6383457.5,3349053.25
899,4933833.0,3349053.25
900,2803930.0,2447052.25
901,2386672.25,7334300.5
902,7297947.5,7334300.5
903,172378400.0,7334300.5
904,6900109.0,7334300.5
905,6938849.5,7334300.5
906,6588446.0,7334300.5
907,5798260.5,7334300.5
908,5458465.0,7334300.5
909,5156317.5,7334300.5
910,5314551.0,7334300.5
911,4818638.0,7334300.5
912,4615121.0,7334300.5
913,4440514.0,7334300.5
914,4299553.0,7334300.5
915,4173746.0,7334300.5
916,4069964.5,7334300.5
917,3980827.0,7334300.5
918,3907566.5,7334300.5
919,3848995.75,7334300.5
920,3804269.0,7334300.5
